id,loan_status,prob
93524,0,0.0481
93525,0,0.0193
93526,0,0.0616
93527,0,0.0339
93528,0,0.0073
93529,0,0.0234
93530,0,0.0139
93531,1,0.7152
93532,0,0.3861
93533,0,0.0063
93534,1,0.6762
93535,0,0.0602
93536,0,0.0203
93537,0,0.0153
93538,1,0.9614
93539,1,0.8074
93540,0,0.0513
93541,0,0.0014
93542,0,0.0114
93543,0,0.0449
93544,0,0.0376
93545,0,0.0132
93546,0,0.0586
93547,0,0.0358
93548,0,0.0064
93549,0,0.0087
93550,0,0.0311
93551,0,0.0668
93552,0,0.1464
93553,0,0.1053
93554,0,0.1273
93555,0,0.0318
93556,0,0.0274
93557,0,0.1721
93558,0,0.0928
93559,0,0.0289
93560,0,0.0048
93561,1,0.9745
93562,0,0.0081
93563,0,0.0188
93564,0,0.0062
93565,0,0.041
93566,0,0.0564
93567,0,0.0331
93568,0,0.0357
93569,0,0.056
93570,0,0.1358
93571,0,0.1162
93572,0,0.0295
93573,0,0.0613
93574,0,0.0613
93575,0,0.054
93576,0,0.0475
93577,0,0.0818
93578,0,0.0072
93579,0,0.0512
93580,0,0.0053
93581,0,0.0194
93582,0,0.0859
93583,0,0.079
93584,0,0.0188
93585,0,0.3653
93586,0,0.0457
93587,0,0.0376
93588,0,0.0348
93589,1,0.8848
93590,0,0.0602
93591,0,0.0684
93592,0,0.0694
93593,0,0.0041
93594,0,0.0043
93595,0,0.0185
93596,0,0.0199
93597,0,0.06
93598,0,0.0095
93599,0,0.0521
93600,0,0.016
93601,0,0.0272
93602,0,0.0174
93603,0,0.0061
93604,1,0.5709
93605,0,0.0572
93606,0,0.3515
93607,0,0.0782
93608,0,0.0196
93609,1,0.7848
93610,0,0.0226
93611,0,0.0134
93612,0,0.0389
93613,0,0.0162
93614,1,0.7176
93615,0,0.0017
93616,0,0.0164
93617,0,0.068
93618,0,0.3845
93619,0,0.4078
93620,0,0.1087
93621,0,0.0485
93622,1,0.7955
93623,0,0.0161
93624,0,0.0777
93625,0,0.0188
93626,0,0.0469
93627,1,0.9502
93628,0,0.3449
93629,0,0.0582
93630,0,0.0494
93631,0,0.0429
93632,0,0.0254
93633,0,0.0848
93634,0,0.2638
93635,0,0.0223
93636,0,0.0162
93637,0,0.165
93638,0,0.0097
93639,0,0.0366
93640,0,0.1518
93641,0,0.0431
93642,0,0.0626
93643,0,0.018
93644,0,0.1089
93645,0,0.0294
93646,0,0.027
93647,0,0.0235
93648,0,0.0515
93649,0,0.0335
93650,0,0.0529
93651,0,0.0196
93652,1,0.9967
93653,0,0.0255
93654,0,0.1051
93655,0,0.0066
93656,0,0.0145
93657,1,0.8054
93658,0,0.0553
93659,0,0.1015
93660,0,0.3686
93661,0,0.275
93662,0,0.0122
93663,0,0.0144
93664,0,0.008
93665,0,0.0192
93666,0,0.3443
93667,0,0.0483
93668,0,0.0189
93669,0,0.0518
93670,0,0.0469
93671,0,0.0957
93672,0,0.0699
93673,0,0.0586
93674,0,0.0384
93675,1,0.7308
93676,0,0.2869
93677,0,0.0143
93678,1,0.9417
93679,0,0.0177
93680,0,0.0013
93681,0,0.0514
93682,1,0.9383
93683,0,0.0205
93684,0,0.0247
93685,0,0.0265
93686,0,0.1109
93687,0,0.0432
93688,0,0.2019
93689,0,0.0667
93690,0,0.0309
93691,0,0.0749
93692,0,0.0092
93693,0,0.0616
93694,0,0.0315
93695,0,0.0301
93696,1,0.9037
93697,0,0.3038
93698,0,0.0632
93699,0,0.034
93700,0,0.0248
93701,0,0.0085
93702,0,0.0985
93703,0,0.0169
93704,0,0.0117
93705,0,0.0834
93706,0,0.0122
93707,0,0.0346
93708,0,0.0467
93709,1,0.9975
93710,0,0.0125
93711,0,0.0551
93712,0,0.0376
93713,0,0.0172
93714,0,0.0651
93715,0,0.0052
93716,0,0.0211
93717,0,0.0236
93718,0,0.0732
93719,0,0.0252
93720,1,0.8127
93721,0,0.0147
93722,0,0.2399
93723,0,0.0305
93724,1,0.5298
93725,0,0.0162
93726,0,0.0627
93727,0,0.012
93728,0,0.3276
93729,0,0.0632
93730,0,0.0129
93731,0,0.0688
93732,0,0.0065
93733,0,0.0139
93734,0,0.0394
93735,0,0.0768
93736,0,0.2995
93737,0,0.0194
93738,1,0.8019
93739,0,0.0677
93740,0,0.0293
93741,0,0.0207
93742,0,0.054
93743,0,0.0864
93744,0,0.0129
93745,1,0.9893
93746,0,0.0119
93747,0,0.0472
93748,0,0.0047
93749,0,0.0115
93750,1,0.9256
93751,0,0.0322
93752,0,0.0487
93753,0,0.0121
93754,0,0.0169
93755,0,0.0577
93756,0,0.029
93757,0,0.0127
93758,0,0.0259
93759,1,0.5588
93760,0,0.0138
93761,0,0.0181
93762,0,0.2318
93763,0,0.0385
93764,0,0.0263
93765,0,0.1009
93766,0,0.0124
93767,0,0.021
93768,0,0.0017
93769,0,0.0096
93770,0,0.0279
93771,0,0.0464
93772,0,0.2429
93773,1,0.9168
93774,1,0.9649
93775,0,0.0736
93776,0,0.0596
93777,0,0.0684
93778,0,0.0109
93779,0,0.0216
93780,0,0.0775
93781,0,0.0214
93782,0,0.0428
93783,0,0.0286
93784,0,0.0258
93785,0,0.0245
93786,0,0.0582
93787,0,0.0303
93788,0,0.0703
93789,0,0.0089
93790,0,0.0401
93791,0,0.0603
93792,0,0.0031
93793,1,0.9818
93794,0,0.053
93795,0,0.1503
93796,0,0.0592
93797,0,0.0283
93798,0,0.0101
93799,0,0.0139
93800,0,0.0937
93801,0,0.0302
93802,0,0.0415
93803,0,0.0676
93804,0,0.0057
93805,0,0.2557
93806,0,0.0131
93807,0,0.1106
93808,0,0.0618
93809,0,0.0152
93810,0,0.1216
93811,0,0.0298
93812,0,0.0458
93813,0,0.0447
93814,0,0.0167
93815,0,0.0445
93816,0,0.3477
93817,0,0.0822
93818,0,0.0114
93819,0,0.0333
93820,0,0.3259
93821,0,0.228
93822,0,0.0166
93823,0,0.0263
93824,0,0.0873
93825,0,0.0225
93826,1,0.9804
93827,0,0.0455
93828,0,0.0062
93829,0,0.0108
93830,0,0.0701
93831,1,0.5048
93832,0,0.1129
93833,0,0.0094
93834,0,0.45
93835,0,0.012
93836,0,0.0145
93837,0,0.0584
93838,0,0.0066
93839,0,0.0112
93840,0,0.4007
93841,0,0.0322
93842,0,0.0409
93843,1,0.9709
93844,0,0.0526
93845,0,0.0089
93846,0,0.0459
93847,0,0.0507
93848,0,0.0513
93849,1,0.9708
93850,0,0.0192
93851,0,0.1398
93852,0,0.0254
93853,0,0.0478
93854,1,0.9311
93855,0,0.024
93856,0,0.0509
93857,0,0.0625
93858,0,0.006
93859,0,0.1082
93860,0,0.0807
93861,0,0.0593
93862,0,0.0217
93863,0,0.0167
93864,0,0.1584
93865,0,0.08
93866,0,0.1207
93867,0,0.0613
93868,1,0.5263
93869,1,0.8761
93870,0,0.044
93871,0,0.008
93872,0,0.0672
93873,0,0.0372
93874,1,0.5072
93875,0,0.0085
93876,0,0.0544
93877,0,0.08
93878,0,0.008
93879,0,0.0098
93880,0,0.0293
93881,0,0.0345
93882,0,0.034
93883,0,0.0282
93884,0,0.034
93885,1,0.9691
93886,0,0.021
93887,1,0.7197
93888,0,0.0124
93889,0,0.0537
93890,0,0.049
93891,0,0.0097
93892,0,0.1252
93893,1,0.9774
93894,0,0.1671
93895,0,0.2662
93896,0,0.0707
93897,0,0.0626
93898,1,0.6148
93899,0,0.049
93900,1,0.7648
93901,0,0.0116
93902,0,0.0089
93903,0,0.0379
93904,1,0.701
93905,0,0.093
93906,0,0.0223
93907,0,0.0236
93908,0,0.1138
93909,0,0.0629
93910,1,0.9515
93911,0,0.0599
93912,0,0.0369
93913,0,0.0234
93914,0,0.0576
93915,0,0.0799
93916,0,0.0604
93917,0,0.0578
93918,0,0.0469
93919,0,0.0665
93920,0,0.0527
93921,0,0.004
93922,0,0.0939
93923,0,0.0258
93924,0,0.0288
93925,0,0.0176
93926,0,0.0445
93927,0,0.0158
93928,0,0.0079
93929,0,0.0897
93930,0,0.0407
93931,0,0.0546
93932,1,0.804
93933,0,0.0231
93934,0,0.0285
93935,1,0.6555
93936,0,0.0305
93937,0,0.0101
93938,1,0.9748
93939,0,0.0566
93940,0,0.015
93941,1,0.99
93942,0,0.0317
93943,0,0.1203
93944,0,0.2447
93945,0,0.0066
93946,0,0.0642
93947,0,0.0075
93948,0,0.0901
93949,1,0.9286
93950,0,0.0104
93951,0,0.0571
93952,0,0.2889
93953,0,0.0195
93954,0,0.0316
93955,0,0.0396
93956,0,0.1706
93957,0,0.0318
93958,0,0.2138
93959,0,0.0186
93960,0,0.0048
93961,1,0.721
93962,0,0.0773
93963,0,0.04
93964,0,0.0066
93965,0,0.0072
93966,0,0.0576
93967,0,0.0909
93968,0,0.0098
93969,1,0.5886
93970,0,0.0082
93971,0,0.0912
93972,0,0.0269
93973,0,0.0154
93974,0,0.0608
93975,0,0.0236
93976,0,0.0252
93977,0,0.0358
93978,1,0.7014
93979,0,0.0352
93980,0,0.0199
93981,0,0.0733
93982,0,0.0822
93983,0,0.0745
93984,0,0.3534
93985,0,0.0301
93986,1,0.9797
93987,0,0.012
93988,0,0.0211
93989,0,0.0084
93990,0,0.0265
93991,0,0.0653
93992,1,0.5938
93993,0,0.0553
93994,1,0.9325
93995,0,0.0331
93996,0,0.0055
93997,1,0.9043
93998,0,0.0945
93999,0,0.0967
94000,0,0.0074
94001,0,0.0058
94002,1,0.6417
94003,0,0.0122
94004,1,0.9376
94005,0,0.0181
94006,0,0.031
94007,0,0.019
94008,0,0.1093
94009,0,0.0084
94010,0,0.0484
94011,0,0.0216
94012,0,0.1184
94013,0,0.0176
94014,0,0.0538
94015,0,0.0393
94016,0,0.0205
94017,1,0.5244
94018,0,0.0174
94019,0,0.0256
94020,1,0.8606
94021,0,0.0413
94022,0,0.0781
94023,1,0.892
94024,0,0.0301
94025,0,0.0084
94026,1,0.7608
94027,0,0.0703
94028,0,0.1322
94029,0,0.0037
94030,0,0.0043
94031,0,0.1368
94032,1,0.5408
94033,0,0.0282
94034,0,0.0405
94035,0,0.0682
94036,0,0.0076
94037,1,0.5038
94038,0,0.0191
94039,0,0.3058
94040,0,0.0381
94041,0,0.0348
94042,0,0.073
94043,0,0.0134
94044,0,0.1004
94045,1,0.6509
94046,0,0.0623
94047,0,0.0187
94048,0,0.0082
94049,0,0.0809
94050,0,0.0647
94051,0,0.0134
94052,0,0.0783
94053,0,0.0248
94054,0,0.0315
94055,0,0.079
94056,0,0.0767
94057,0,0.03
94058,0,0.1919
94059,0,0.2161
94060,0,0.0392
94061,0,0.0177
94062,0,0.0881
94063,0,0.0538
94064,0,0.2334
94065,0,0.0155
94066,0,0.0531
94067,0,0.0358
94068,0,0.0154
94069,0,0.0288
94070,0,0.0356
94071,0,0.0258
94072,0,0.0551
94073,0,0.0094
94074,0,0.0616
94075,0,0.018
94076,0,0.0119
94077,0,0.0303
94078,0,0.0028
94079,1,0.7397
94080,1,0.7575
94081,0,0.0619
94082,0,0.1037
94083,0,0.0521
94084,0,0.0902
94085,0,0.0303
94086,1,0.8916
94087,0,0.0467
94088,0,0.0265
94089,1,0.9201
94090,0,0.0547
94091,0,0.0681
94092,0,0.0302
94093,0,0.0317
94094,0,0.036
94095,0,0.1107
94096,0,0.0439
94097,1,0.8494
94098,0,0.0297
94099,0,0.0321
94100,0,0.0314
94101,0,0.0552
94102,0,0.0058
94103,0,0.0134
94104,0,0.0231
94105,0,0.0557
94106,0,0.3079
94107,0,0.0735
94108,0,0.0782
94109,1,0.7825
94110,0,0.0461
94111,0,0.0596
94112,0,0.026
94113,0,0.0412
94114,0,0.0125
94115,0,0.0695
94116,0,0.0742
94117,0,0.0242
94118,0,0.0999
94119,0,0.0396
94120,0,0.076
94121,0,0.0493
94122,0,0.0569
94123,0,0.1709
94124,0,0.0179
94125,1,0.817
94126,0,0.0099
94127,0,0.0368
94128,0,0.0358
94129,0,0.0726
94130,0,0.02
94131,0,0.019
94132,0,0.0462
94133,0,0.0916
94134,1,0.8133
94135,0,0.0101
94136,0,0.0805
94137,0,0.2229
94138,0,0.0264
94139,0,0.0953
94140,0,0.0602
94141,0,0.0511
94142,0,0.0571
94143,0,0.0495
94144,0,0.0382
94145,0,0.0072
94146,0,0.0143
94147,1,0.7322
94148,0,0.0121
94149,0,0.0123
94150,0,0.026
94151,1,0.9129
94152,0,0.006
94153,0,0.0358
94154,0,0.0062
94155,0,0.086
94156,0,0.0201
94157,0,0.0056
94158,0,0.0151
94159,1,0.818
94160,0,0.0323
94161,0,0.0141
94162,1,0.8029
94163,0,0.0588
94164,0,0.0136
94165,1,0.7344
94166,0,0.0082
94167,0,0.0214
94168,0,0.0519
94169,0,0.0187
94170,0,0.0673
94171,0,0.0266
94172,1,0.7325
94173,1,0.7726
94174,1,0.9281
94175,0,0.0223
94176,0,0.0741
94177,1,0.93
94178,0,0.166
94179,0,0.043
94180,0,0.0835
94181,0,0.0084
94182,0,0.0471
94183,0,0.0228
94184,0,0.0
94185,0,0.0381
94186,0,0.0574
94187,0,0.0791
94188,0,0.037
94189,0,0.047
94190,0,0.047
94191,1,0.9543
94192,0,0.0232
94193,1,0.9982
94194,0,0.0254
94195,0,0.0516
94196,0,0.027
94197,1,0.7553
94198,0,0.0455
94199,0,0.0264
94200,0,0.0563
94201,0,0.1522
94202,0,0.0126
94203,0,0.0088
94204,0,0.114
94205,0,0.0106
94206,0,0.035
94207,0,0.0245
94208,0,0.0096
94209,0,0.0773
94210,0,0.0108
94211,0,0.0272
94212,0,0.1035
94213,0,0.0797
94214,0,0.0483
94215,0,0.0444
94216,0,0.0397
94217,0,0.0383
94218,0,0.0174
94219,0,0.045
94220,0,0.0164
94221,0,0.017
94222,0,0.0888
94223,0,0.0637
94224,1,0.589
94225,0,0.0367
94226,0,0.0318
94227,0,0.3175
94228,0,0.0217
94229,0,0.01
94230,0,0.0652
94231,0,0.0251
94232,0,0.0122
94233,0,0.0403
94234,1,0.7377
94235,0,0.0353
94236,0,0.004
94237,0,0.0158
94238,0,0.0882
94239,0,0.0355
94240,1,0.9108
94241,0,0.0225
94242,0,0.0207
94243,0,0.1461
94244,1,0.82
94245,0,0.0463
94246,1,0.747
94247,1,0.7668
94248,0,0.0754
94249,0,0.0507
94250,0,0.0113
94251,0,0.0301
94252,0,0.0563
94253,0,0.0421
94254,0,0.0072
94255,1,0.9132
94256,0,0.0333
94257,0,0.0128
94258,0,0.0117
94259,0,0.0512
94260,1,0.9361
94261,0,0.041
94262,0,0.0707
94263,1,0.8115
94264,0,0.1081
94265,0,0.0543
94266,1,0.9609
94267,1,0.9488
94268,0,0.0346
94269,0,0.0234
94270,0,0.0327
94271,1,0.7615
94272,0,0.0199
94273,0,0.0572
94274,1,0.9557
94275,0,0.0347
94276,0,0.0498
94277,0,0.0258
94278,0,0.076
94279,0,0.1154
94280,0,0.0264
94281,0,0.043
94282,0,0.0721
94283,0,0.0117
94284,0,0.0185
94285,0,0.2401
94286,0,0.0323
94287,0,0.0233
94288,0,0.0248
94289,0,0.0235
94290,0,0.0111
94291,0,0.007
94292,0,0.0164
94293,0,0.0239
94294,0,0.1386
94295,0,0.0011
94296,0,0.0107
94297,0,0.0511
94298,1,0.9434
94299,0,0.0328
94300,0,0.0181
94301,0,0.0464
94302,0,0.0523
94303,1,0.9952
94304,1,0.9364
94305,0,0.0283
94306,0,0.0092
94307,0,0.0158
94308,0,0.0882
94309,0,0.0157
94310,0,0.006
94311,0,0.0059
94312,0,0.0578
94313,0,0.0578
94314,0,0.0038
94315,1,0.997
94316,1,0.9575
94317,0,0.0696
94318,0,0.0795
94319,0,0.0092
94320,0,0.0759
94321,0,0.4651
94322,0,0.0373
94323,0,0.0568
94324,1,0.9289
94325,0,0.0506
94326,0,0.1284
94327,0,0.3782
94328,0,0.0309
94329,0,0.0495
94330,0,0.0228
94331,0,0.0326
94332,0,0.1835
94333,0,0.0526
94334,0,0.0936
94335,0,0.0357
94336,0,0.0075
94337,0,0.069
94338,1,0.9395
94339,0,0.0052
94340,0,0.0916
94341,0,0.0271
94342,0,0.0074
94343,0,0.013
94344,0,0.0249
94345,0,0.0418
94346,0,0.0297
94347,0,0.0088
94348,0,0.0158
94349,0,0.0444
94350,0,0.0077
94351,0,0.0974
94352,0,0.0084
94353,1,0.9661
94354,0,0.0144
94355,0,0.1769
94356,0,0.1079
94357,0,0.0496
94358,0,0.015
94359,0,0.035
94360,0,0.0108
94361,0,0.0482
94362,0,0.0389
94363,0,0.0572
94364,0,0.0037
94365,0,0.0192
94366,0,0.052
94367,0,0.0156
94368,0,0.0392
94369,0,0.0537
94370,0,0.0997
94371,0,0.2403
94372,0,0.0222
94373,0,0.0214
94374,0,0.0406
94375,0,0.012
94376,1,0.9473
94377,0,0.0155
94378,0,0.0252
94379,0,0.0628
94380,0,0.0125
94381,0,0.0533
94382,1,0.9901
94383,0,0.0109
94384,1,0.5638
94385,0,0.0434
94386,1,0.9441
94387,0,0.0316
94388,0,0.1471
94389,0,0.0927
94390,0,0.0175
94391,0,0.0627
94392,0,0.0185
94393,0,0.0428
94394,0,0.0317
94395,0,0.0127
94396,0,0.0452
94397,0,0.0324
94398,0,0.0423
94399,0,0.0592
94400,0,0.0855
94401,0,0.09
94402,1,0.9685
94403,0,0.0752
94404,0,0.0349
94405,0,0.0229
94406,0,0.0392
94407,0,0.112
94408,0,0.0125
94409,0,0.0904
94410,0,0.0272
94411,0,0.0551
94412,0,0.0052
94413,0,0.0625
94414,0,0.0115
94415,0,0.0244
94416,0,0.0044
94417,0,0.053
94418,0,0.0042
94419,0,0.0099
94420,0,0.0779
94421,0,0.0551
94422,0,0.0137
94423,0,0.0665
94424,1,0.9656
94425,0,0.0356
94426,0,0.0122
94427,0,0.0139
94428,0,0.0085
94429,0,0.0378
94430,0,0.0301
94431,0,0.022
94432,0,0.028
94433,1,0.8289
94434,0,0.0098
94435,0,0.0115
94436,1,0.7641
94437,0,0.0639
94438,0,0.4829
94439,0,0.0387
94440,0,0.0057
94441,0,0.0159
94442,0,0.0162
94443,0,0.0194
94444,0,0.0458
94445,0,0.0306
94446,0,0.0289
94447,0,0.1176
94448,0,0.0101
94449,0,0.055
94450,0,0.0878
94451,0,0.0314
94452,0,0.0182
94453,0,0.0172
94454,0,0.0642
94455,0,0.1184
94456,0,0.0355
94457,0,0.0274
94458,1,0.8729
94459,0,0.0775
94460,0,0.0045
94461,0,0.007
94462,0,0.0593
94463,0,0.1615
94464,0,0.048
94465,0,0.0516
94466,0,0.0184
94467,0,0.1015
94468,0,0.0085
94469,0,0.0334
94470,0,0.0641
94471,0,0.0076
94472,0,0.0187
94473,1,0.5386
94474,0,0.2414
94475,0,0.0119
94476,0,0.0161
94477,1,0.9903
94478,0,0.0477
94479,0,0.0129
94480,0,0.0086
94481,0,0.0126
94482,0,0.0466
94483,0,0.0386
94484,1,0.5735
94485,0,0.0211
94486,0,0.0387
94487,0,0.0621
94488,1,0.6584
94489,0,0.1215
94490,0,0.1796
94491,0,0.0441
94492,0,0.4431
94493,0,0.0502
94494,0,0.0031
94495,1,0.9025
94496,0,0.0897
94497,0,0.0451
94498,0,0.2296
94499,1,0.7662
94500,0,0.1017
94501,0,0.3783
94502,0,0.0043
94503,0,0.0557
94504,0,0.0247
94505,0,0.034
94506,0,0.0069
94507,0,0.0352
94508,0,0.0655
94509,0,0.0628
94510,0,0.0321
94511,0,0.4225
94512,0,0.0175
94513,0,0.0815
94514,0,0.0911
94515,0,0.0942
94516,0,0.0044
94517,0,0.0257
94518,0,0.1138
94519,0,0.1098
94520,0,0.0486
94521,0,0.0462
94522,0,0.0663
94523,0,0.03
94524,0,0.028
94525,0,0.0775
94526,0,0.0058
94527,0,0.0368
94528,0,0.0161
94529,0,0.0417
94530,0,0.3778
94531,0,0.0434
94532,1,0.8711
94533,0,0.0602
94534,0,0.0067
94535,0,0.029
94536,0,0.0501
94537,0,0.0173
94538,0,0.0314
94539,0,0.0121
94540,1,0.7843
94541,0,0.0011
94542,0,0.0638
94543,0,0.018
94544,0,0.0656
94545,0,0.0394
94546,0,0.0593
94547,0,0.0115
94548,0,0.0068
94549,0,0.0046
94550,0,0.0824
94551,0,0.0598
94552,1,0.7935
94553,0,0.0735
94554,0,0.0953
94555,0,0.0252
94556,0,0.0233
94557,0,0.047
94558,0,0.0037
94559,0,0.0068
94560,0,0.0211
94561,1,0.6904
94562,0,0.0606
94563,0,0.0345
94564,0,0.0179
94565,0,0.1099
94566,0,0.0656
94567,0,0.1169
94568,0,0.07
94569,0,0.0652
94570,0,0.0419
94571,0,0.0166
94572,0,0.0536
94573,0,0.0347
94574,0,0.0199
94575,0,0.0285
94576,0,0.0195
94577,0,0.0241
94578,1,0.8414
94579,0,0.0422
94580,1,0.9634
94581,0,0.0058
94582,0,0.0738
94583,0,0.0675
94584,0,0.1051
94585,0,0.0135
94586,0,0.018
94587,0,0.041
94588,0,0.3197
94589,1,0.881
94590,0,0.1246
94591,0,0.0041
94592,0,0.0492
94593,0,0.0493
94594,1,0.997
94595,0,0.0037
94596,0,0.0206
94597,0,0.0576
94598,0,0.0225
94599,0,0.0241
94600,0,0.0363
94601,0,0.298
94602,0,0.0151
94603,0,0.0283
94604,0,0.0083
94605,0,0.0623
94606,0,0.0164
94607,0,0.0092
94608,0,0.0234
94609,0,0.0365
94610,0,0.0142
94611,0,0.0028
94612,0,0.1436
94613,1,0.6692
94614,0,0.1171
94615,0,0.0143
94616,0,0.0284
94617,0,0.0023
94618,0,0.0451
94619,0,0.0979
94620,0,0.1863
94621,0,0.0268
94622,0,0.1358
94623,0,0.3378
94624,0,0.0528
94625,0,0.0628
94626,0,0.0124
94627,0,0.0311
94628,0,0.0405
94629,0,0.0859
94630,0,0.0106
94631,0,0.0238
94632,0,0.0163
94633,0,0.1026
94634,0,0.0383
94635,0,0.0206
94636,0,0.0352
94637,0,0.015
94638,0,0.0659
94639,1,0.8293
94640,0,0.0259
94641,0,0.1373
94642,0,0.0694
94643,0,0.2044
94644,0,0.0043
94645,0,0.0158
94646,0,0.0135
94647,0,0.0346
94648,0,0.0097
94649,0,0.0448
94650,0,0.02
94651,0,0.3615
94652,1,0.8037
94653,0,0.1321
94654,1,0.9575
94655,0,0.0595
94656,0,0.0475
94657,0,0.0744
94658,0,0.127
94659,0,0.0148
94660,1,0.8061
94661,0,0.033
94662,0,0.0525
94663,0,0.0089
94664,0,0.0164
94665,0,0.0207
94666,0,0.1026
94667,0,0.023
94668,0,0.0436
94669,0,0.0688
94670,0,0.0104
94671,0,0.0098
94672,0,0.2429
94673,0,0.0457
94674,0,0.2187
94675,1,0.8231
94676,0,0.0656
94677,0,0.0184
94678,0,0.4476
94679,0,0.0141
94680,0,0.1782
94681,0,0.017
94682,1,0.8578
94683,0,0.009
94684,0,0.2051
94685,0,0.0075
94686,0,0.1766
94687,1,0.791
94688,0,0.0938
94689,0,0.0227
94690,0,0.0708
94691,0,0.0236
94692,0,0.0206
94693,0,0.0059
94694,0,0.0451
94695,0,0.0554
94696,0,0.0575
94697,1,0.6651
94698,0,0.0068
94699,0,0.063
94700,0,0.0163
94701,0,0.0675
94702,0,0.04
94703,0,0.2201
94704,0,0.0783
94705,0,0.2191
94706,0,0.086
94707,0,0.0542
94708,0,0.0134
94709,0,0.0737
94710,1,0.5833
94711,0,0.0051
94712,1,0.8817
94713,0,0.4055
94714,0,0.0583
94715,0,0.031
94716,1,0.5375
94717,0,0.0176
94718,0,0.0613
94719,0,0.0169
94720,0,0.0386
94721,0,0.1089
94722,0,0.0291
94723,0,0.086
94724,0,0.0095
94725,0,0.0078
94726,0,0.006
94727,0,0.0739
94728,0,0.144
94729,0,0.0395
94730,0,0.021
94731,1,0.9812
94732,0,0.0313
94733,0,0.0453
94734,0,0.0885
94735,0,0.0074
94736,1,0.9585
94737,0,0.0141
94738,0,0.2157
94739,0,0.0407
94740,0,0.026
94741,0,0.0386
94742,1,0.7067
94743,1,0.8638
94744,0,0.0631
94745,0,0.0195
94746,0,0.0703
94747,0,0.0172
94748,0,0.0223
94749,0,0.0042
94750,0,0.0071
94751,0,0.0231
94752,0,0.0923
94753,0,0.052
94754,0,0.0246
94755,0,0.0075
94756,0,0.0644
94757,0,0.0591
94758,0,0.0649
94759,0,0.0215
94760,0,0.0352
94761,0,0.0732
94762,0,0.0855
94763,0,0.0029
94764,0,0.0629
94765,0,0.1597
94766,0,0.0549
94767,0,0.0086
94768,1,0.7383
94769,0,0.0174
94770,0,0.0512
94771,0,0.0198
94772,0,0.0216
94773,0,0.0622
94774,0,0.3591
94775,0,0.0118
94776,0,0.0667
94777,0,0.0373
94778,0,0.0777
94779,0,0.0181
94780,0,0.0459
94781,0,0.0113
94782,0,0.021
94783,0,0.0564
94784,0,0.046
94785,0,0.0359
94786,0,0.0679
94787,0,0.0093
94788,0,0.0498
94789,0,0.012
94790,1,0.8893
94791,0,0.0261
94792,1,0.9935
94793,0,0.0309
94794,0,0.0022
94795,0,0.0128
94796,0,0.0115
94797,0,0.05
94798,0,0.0638
94799,0,0.1194
94800,0,0.0243
94801,0,0.0182
94802,1,0.9303
94803,0,0.0681
94804,0,0.082
94805,0,0.074
94806,0,0.0102
94807,0,0.0223
94808,0,0.0785
94809,0,0.0183
94810,0,0.0615
94811,0,0.0147
94812,0,0.0984
94813,0,0.028
94814,0,0.0447
94815,0,0.0238
94816,0,0.2032
94817,1,0.9269
94818,0,0.0424
94819,0,0.0593
94820,0,0.0285
94821,0,0.0769
94822,0,0.0549
94823,0,0.0999
94824,0,0.0187
94825,0,0.0385
94826,1,0.8966
94827,0,0.0306
94828,0,0.0124
94829,0,0.086
94830,0,0.1221
94831,0,0.0419
94832,1,0.8795
94833,0,0.0859
94834,0,0.0347
94835,0,0.0469
94836,0,0.0169
94837,0,0.1276
94838,0,0.0693
94839,0,0.0301
94840,0,0.0282
94841,0,0.0255
94842,0,0.0169
94843,1,0.993
94844,0,0.0206
94845,0,0.065
94846,0,0.0244
94847,0,0.048
94848,0,0.0145
94849,0,0.0833
94850,0,0.077
94851,0,0.0047
94852,0,0.0386
94853,0,0.0638
94854,0,0.0296
94855,0,0.0093
94856,0,0.0328
94857,0,0.0253
94858,0,0.0625
94859,0,0.0685
94860,0,0.0428
94861,0,0.0007
94862,0,0.013
94863,0,0.0737
94864,0,0.0194
94865,0,0.0529
94866,0,0.0257
94867,0,0.007
94868,0,0.075
94869,1,0.9746
94870,0,0.3538
94871,0,0.0245
94872,0,0.0073
94873,0,0.0677
94874,1,0.9439
94875,0,0.0217
94876,0,0.0674
94877,0,0.0337
94878,0,0.0057
94879,0,0.0317
94880,0,0.035
94881,0,0.0108
94882,0,0.0374
94883,0,0.0682
94884,0,0.0172
94885,0,0.0119
94886,0,0.4004
94887,0,0.0205
94888,0,0.0525
94889,0,0.0234
94890,0,0.227
94891,0,0.046
94892,0,0.093
94893,0,0.0171
94894,0,0.0188
94895,0,0.0501
94896,0,0.2669
94897,1,0.86
94898,0,0.1009
94899,0,0.0767
94900,0,0.0041
94901,0,0.0053
94902,0,0.0938
94903,1,0.9783
94904,0,0.0409
94905,0,0.0106
94906,0,0.1302
94907,0,0.0168
94908,0,0.0507
94909,0,0.0906
94910,0,0.04
94911,0,0.3056
94912,0,0.074
94913,0,0.0153
94914,0,0.0374
94915,0,0.0516
94916,0,0.0502
94917,0,0.0054
94918,0,0.0327
94919,0,0.0535
94920,1,0.9963
94921,0,0.0215
94922,0,0.004
94923,1,0.9285
94924,0,0.0125
94925,1,0.8318
94926,1,0.6851
94927,0,0.1269
94928,0,0.0322
94929,0,0.0651
94930,0,0.0261
94931,0,0.073
94932,0,0.0101
94933,1,0.9333
94934,0,0.0153
94935,0,0.0455
94936,0,0.0557
94937,0,0.0286
